vehicle,line_code,date
GL305,507,2019-03-07
GL306,508,2019-03-07
GL306,507,2019-03-07
GL307,546,2019-03-07
GL308,506,2019-03-07
GL309,506,2019-03-07
GL310,508,2019-03-07
GL310,506,2019-03-07
GL311,610,2019-03-07
GL312,508,2019-03-07
GL313,508,2019-03-07
GL314,508,2019-03-07
GL315,610,2019-03-07
GL315,546,2019-03-07
GL316,508,2019-03-07
GL317,508,2019-03-07
GL318,506,2019-03-07
GL320,508,2019-03-07
GL321,520,2019-03-07
GL321,024,2019-03-07
GL323,506,2019-03-07
GL324,508,2019-03-07
GL325,506,2019-03-07
GL326,520,2019-03-07
GN600,661,2019-03-07
GN601,662,2019-03-07
GN604,661,2019-03-07
GN605,662,2019-03-07
GN606,662,2019-03-07
GN607,689,2019-03-07
GN607,666,2019-03-07
GN608,666,2019-03-07
GR021,602,2019-03-07
GR021,502,2019-03-07
GR022,602,2019-03-07
GR023,503,2019-03-07
GR024,502,2019-03-07
GR026,X12,2019-03-07
GR026,503,2019-03-07
GR027,503,2019-03-07
GR027,502,2019-03-07
GR028,503,2019-03-07
GR029,602,2019-03-07
GR031,602,2019-03-07
GR032,602,2019-03-07
GR033,503,2019-03-07
GR033,502,2019-03-07
GR035,602,2019-03-07
GR035,503,2019-03-07
GR036,602,2019-03-07
GR036,502,2019-03-07
GR037,502,2019-03-07
GR119,021,2019-03-07
GR120,040,2019-03-07
GR121,050,2019-03-07
GR122,040,2019-03-07
GR123,027,2019-03-07
GR123,021,2019-03-07
GR124,040,2019-03-07
GR125,040,2019-03-07
GR125,030,2019-03-07
GR405,614,2019-03-07
GR406,614,2019-03-07
GR407,614,2019-03-07
GR407,540,2019-03-07
GR408,614,2019-03-07
GR409,614,2019-03-07
GR800,023,2019-03-07
GR800,022,2019-03-07
GR801,023,2019-03-07
GR801,022,2019-03-07
GS016,999,2019-03-07
GS020,597,2019-03-07
GS021,699,2019-03-07
GS023,795,2019-03-07
GS030,895,2019-03-07
GS032,598,2019-03-07
GS033,696,2019-03-07
HA001,681,2019-03-07
HA001,654,2019-03-07
HA002,658,2019-03-07
HA002,654,2019-03-07
HA003,654,2019-03-07
HA004,655,2019-03-07
HA005,615,2019-03-07
HA006,656,2019-03-07
HA007,650,2019-03-07
HA008,680,2019-03-07
HA008,615,2019-03-07
HA010,612,2019-03-07
HA011,653,2019-03-07
HA012,627,2019-03-07
HA013,653,2019-03-07
HA014,612,2019-03-07
HA015,628,2019-03-07
HA016,690,2019-03-07
HA016,659,2019-03-07
HA017,619,2019-03-07
HA019,654,2019-03-07
HA019,630,2019-03-07
HA020,628,2019-03-07
HA021,658,2019-03-07
HA022,653,2019-03-07
HA023,658,2019-03-07
HA024,654,2019-03-07
HA024,619,2019-03-07
HA026,628,2019-03-07
HA027,646,2019-03-07
HA028,680,2019-03-07
HA029,680,2019-03-07
HA190,617,2019-03-07
HA191,681,2019-03-07
HA192,680,2019-03-07
HA193,614,2019-03-07
HA194,690,2019-03-07
HA195,619,2019-03-07
HA196,680,2019-03-07
HA196,620,2019-03-07
HA199,655,2019-03-07
HA199,614,2019-03-07
HA243,655,2019-03-07
HA253,653,2019-03-07
HA253,612,2019-03-07
HA255,653,2019-03-07
HA256,612,2019-03-07
HA258,627,2019-03-07
HA259,630,2019-03-07
HA259,627,2019-03-07
HA260,627,2019-03-07
HA261,615,2019-03-07
HA262,627,2019-03-07
HA263,680,2019-03-07
HA264,690,2019-03-07
HA264,620,2019-03-07
HA265,628,2019-03-07
HA266,617,2019-03-07
HA268,650,2019-03-07
HA269,653,2019-03-07
HA269,619,2019-03-07
HA273,684,2019-03-07
HA273,630,2019-03-07
HA276,690,2019-03-07
HA277,628,2019-03-07
HA278,612,2019-03-07
HA278,609,2019-03-07
HA279,659,2019-03-07
HA280,646,2019-03-07
HA281,630,2019-03-07
HA284,650,2019-03-07
HA285,679,2019-03-07
HA285,623,2019-03-07
HA286,623,2019-03-07
HA287,654,2019-03-07
HA288,628,2019-03-07
HA288,619,2019-03-07
HA289,650,2019-03-07
HA290,659,2019-03-07
HA291,658,2019-03-07
HA292,658,2019-03-07
HA292,617,2019-03-07
HA293,658,2019-03-07
HA294,712,2019-03-07
HA296,617,2019-03-07
HA297,646,2019-03-07
HA298,654,2019-03-07
HA298,620,2019-03-07
HA299,690,2019-03-07
HA311,632,2019-03-07
HA311,623,2019-03-07
HA600,619,2019-03-07
HA601,216,2019-03-07
HA602,712,2019-03-07
HA602,684,2019-03-07
HA603,684,2019-03-07
HA604,650,2019-03-07
HA604,614,2019-03-07
HA605,619,2019-03-07
HA605,614,2019-03-07
HA606,684,2019-03-07
HA606,646,2019-03-07
HA606,614,2019-03-07
HA607,623,2019-03-07
HA608,684,2019-03-07
HA609,684,2019-03-07
HA609,646,2019-03-07
HA610,684,2019-03-07
HA610,650,2019-03-07
HA611,680,2019-03-07
HA611,614,2019-03-07
HA612,684,2019-03-07
HA612,650,2019-03-07
HA613,650,2019-03-07
HA613,619,2019-03-07
HA614,685,2019-03-07
HA614,650,2019-03-07
HA615,712,2019-03-07
HA616,216,2019-03-07
HA617,216,2019-03-07
HA619,685,2019-03-07
HA619,684,2019-03-07
HA699,617,2019-03-07
HB301,060,2019-03-07
HB601,021,2019-03-07
HB602,060,2019-03-07
HB603,060,2019-03-07
HB604,040,2019-03-07
HB605,040,2019-03-07
HB606,020,2019-03-07
HB697,623,2019-03-07
HB697,040,2019-03-07
HB698,030,2019-03-07
HC300,180,2019-03-07
HC302,180,2019-03-07
HC303,180,2019-03-07
HC850,670,2019-03-07
HC850,632,2019-03-07
HC851,670,2019-03-07
HD235,603,2019-03-07
HD236,602,2019-03-07
HD238,502,2019-03-07
HD239,603,2019-03-07
HD240,203,2019-03-07
HD241,603,2019-03-07
HD242,603,2019-03-07
HD242,200,2019-03-07
HD243,603,2019-03-07
HD244,603,2019-03-07
HD244,202,2019-03-07
HD246,603,2019-03-07
HD247,603,2019-03-07
HD248,603,2019-03-07
HD249,603,2019-03-07
HD250,603,2019-03-07
HD251,550,2019-03-07
HE689,502,2019-03-07
HE700,550,2019-03-07
HE701,550,2019-03-07
HE702,550,2019-03-07
HE703,550,2019-03-07
HE704,603,2019-03-07
HE705,550,2019-03-07
HE706,550,2019-03-07
HE707,603,2019-03-07
HE707,202,2019-03-07
HE708,603,2019-03-07
HE708,200,2019-03-07
HE709,603,2019-03-07
HE710,603,2019-03-07
HE711,603,2019-03-07
HE712,603,2019-03-07
HE714,603,2019-03-07
HE715,200,2019-03-07
HE716,200,2019-03-07
HE717,603,2019-03-07
HE717,200,2019-03-07
HE718,200,2019-03-07
HE719,603,2019-03-07
HE719,200,2019-03-07
HE720,603,2019-03-07
HE720,200,2019-03-07
HI001,658,2019-03-07
HI001,630,2019-03-07
HI003,650,2019-03-07
HI005,180,2019-03-07
HI006,680,2019-03-07
HI006,628,2019-03-07
HI007,622,2019-03-07
HI008,658,2019-03-07
HI008,650,2019-03-07
HI009,622,2019-03-07
HI011,680,2019-03-07
HI011,658,2019-03-07
HI012,619,2019-03-07
HI012,617,2019-03-07
HI013,655,2019-03-07
HI014,630,2019-03-07
HI014,617,2019-03-07
HI015,668,2019-03-07
HI852,644,2019-03-07
HI853,671,2019-03-07
HI854,673,2019-03-07
HI855,265,2019-03-07
HI856,265,2019-03-07
HI857,265,2019-03-07
HI858,265,2019-03-07
HI859,673,2019-03-07
HL105,X35,2019-03-07
HL106,X35,2019-03-07
HL109,X35,2019-03-07
HL110,X35,2019-03-07
HL113,X35,2019-03-07
HL114,X35,2019-03-07
HL117,X35,2019-03-07
HL118,X35,2019-03-07
HL300,X35,2019-03-07
HL301,607,2019-03-07
HL301,024,2019-03-07
HL302,607,2019-03-07
HL303,X32,2019-03-07
HL304,700,2019-03-07
HL305,X32,2019-03-07
HL305,024,2019-03-07
HL306,022,2019-03-07
HL307,607,2019-03-07
HL308,X35,2019-03-07
HL309,607,2019-03-07
HL311,607,2019-03-07
HL312,700,2019-03-07
HL313,022,2019-03-07
HL314,607,2019-03-07
HL315,607,2019-03-07
HL316,X35,2019-03-07
HL316,700,2019-03-07
HL317,700,2019-03-07
HL318,508,2019-03-07
HL319,607,2019-03-07
HL320,607,2019-03-07
HL321,X32,2019-03-07
HL322,607,2019-03-07
HL325,700,2019-03-07
HL326,607,2019-03-07
HL327,607,2019-03-07
HL328,601,2019-03-07
HN403,632,2019-03-07
HN604,671,2019-03-07
HN612,673,2019-03-07
HN615,671,2019-03-07
HN615,670,2019-03-07
HN617,673,2019-03-07
HN617,209,2019-03-07
HR028,X20,2019-03-07
HR028,X11,2019-03-07
HR029,602,2019-03-07
HR030,502,2019-03-07
HR031,602,2019-03-07
HR032,X11,2019-03-07
HR032,502,2019-03-07
HR033,X11,2019-03-07
HR033,502,2019-03-07
HR034,X11,2019-03-07
HR034,602,2019-03-07
HR035,602,2019-03-07
BA002,924,2019-03-05
BA014,816,2019-03-05
BA018,822,2019-03-05
BA020,812,2019-03-05
BA022,811,2019-03-05
BA023,812,2019-03-05
BA038,342,2019-03-05
BA119,342,2019-03-05
BA120,225,2019-03-05
BA123,232,2019-03-05
BA129,233,2019-03-05
BA132,226,2019-03-05
BA136,231,2019-03-05
BA142,924,2019-03-05
BB300,011,2019-03-05
BB301,011,2019-03-05
BB302,010,2019-03-05
BB303,010,2019-03-05
BB304,020,2019-03-05
BB305,020,2019-03-05
BB308,011,2019-03-05
BB498,021,2019-03-05
BB601,030,2019-03-05
BB607,021,2019-03-05
BB608,030,2019-03-05
BB614,020,2019-03-05
BB615,020,2019-03-05
BC001,374,2019-03-05
BC002,183,2019-03-05
BC007,171,2019-03-05
BC008,372,2019-03-05
BC014,870,2019-03-05
BC015,876,2019-03-05
BC016,876,2019-03-05
BC017,371,2019-03-05
BC018,870,2019-03-05
BC019,170,2019-03-05
BC024,372,2019-03-05
BC025,160,2019-03-05
BC027,371,2019-03-05
BC033,170,2019-03-05
BC034,160,2019-03-05
BC279,870,2019-03-05
BC280,205,2019-03-05
BC280,182,2019-03-05
BC301,205,2019-03-05
BC305,207,2019-03-05
BC306,205,2019-03-05
BC307,182,2019-03-05
BC309,205,2019-03-05
BC310,205,2019-03-05
BC323,374,2019-03-05
BC850,875,2019-03-05
BC850,188,2019-03-05
BC851,188,2019-03-05
BC851,169,2019-03-05
BC852,889,2019-03-05
BC852,166,2019-03-05
BC911,274,2019-03-05
BC930,175,2019-03-05
BC931,389,2019-03-05
BC934,168,2019-03-05
BC935,166,2019-03-05
BC938,184,2019-03-05
BE707,203,2019-03-05
BE710,203,2019-03-05
BE712,203,2019-03-05
BE714,203,2019-03-05
BE715,203,2019-03-05
BE716,203,2019-03-05
BE718,203,2019-03-05
BE719,203,2019-03-05
BI850,176,2019-03-05
BI851,168,2019-03-05
BI855,827,2019-03-05
BI857,169,2019-03-05
BI858,150,2019-03-05
BI859,244,2019-03-05
BI860,311,2019-03-05
BI861,214,2019-03-05
BI862,285,2019-03-05
BI863,386,2019-03-05
BI865,385,2019-03-05
BI866,211,2019-03-05
BI867,272,2019-03-05
BI868,213,2019-03-05
BI870,211,2019-03-05
BI871,266,2019-03-05
BI872,365,2019-03-05
BI874,361,2019-03-05
BI876,366,2019-03-05
BI878,275,2019-03-05
BI879,224,2019-03-05
BI880,213,2019-03-05
BI880,168,2019-03-05
BL302,023,2019-03-05
BL309,023,2019-03-05
BL310,256,2019-03-05
BL311,022,2019-03-05
BL313,505,2019-03-05
BL316,307,2019-03-05
BL320,505,2019-03-05
BL322,256,2019-03-05
BL331,023,2019-03-05
BL332,022,2019-03-05
BL335,700,2019-03-05
BL338,256,2019-03-05
BL496,023,2019-03-05
BN605,366,2019-03-05
BN609,209,2019-03-05
BN610,365,2019-03-05
BN610,229,2019-03-05
BN615,243,2019-03-05
BN621,181,2019-03-05
BN622,260,2019-03-05
BN626,280,2019-03-05
BN627,236,2019-03-05
BN628,242,2019-03-05
BN628,189,2019-03-05
BN629,212,2019-03-05
BT003,979,2019-03-05
BT005,979,2019-03-05
BT006,979,2019-03-05
BT007,979,2019-03-05
BT008,979,2019-03-05
BT009,979,2019-03-05
BT010,979,2019-03-05
CB600,030,2019-03-05
CB602,030,2019-03-05
CC197,373,2019-03-05
CC298,380,2019-03-05
CC300,380,2019-03-05
CC301,380,2019-03-05
CI002,222,2019-03-05
CI004,341,2019-03-05
CI006,375,2019-03-05
CL300,307,2019-03-05
DA010,335,2019-03-05
DA011,338,2019-03-05
DA012,335,2019-03-05
DA013,336,2019-03-05
DA015,332,2019-03-05
DA016,323,2019-03-05
DA023,334,2019-03-05
DA027,322,2019-03-05
DA029,338,2019-03-05
DA300,323,2019-03-05
DB025,021,2019-03-05
DB300,021,2019-03-05
DC087,468,2019-03-05
DC089,474,2019-03-05
DC090,463,2019-03-05
DC091,463,2019-03-05
DC092,462,2019-03-05
DC293,468,2019-03-05
DC294,465,2019-03-05
DC295,309,2019-03-05
DC298,462,2019-03-05
DC850,461,2019-03-05
DC852,464,2019-03-05
DC853,489,2019-03-05
DE700,303,2019-03-05
DE703,303,2019-03-05
DE709,303,2019-03-05
DE710,303,2019-03-05
DE712,303,2019-03-05
DE713,303,2019-03-05
DE714,303,2019-03-05
DE717,303,2019-03-05
DE718,303,2019-03-05
DE720,303,2019-03-05
DL300,304,2019-03-05
DL301,023,2019-03-05
DL302,023,2019-03-05
DL303,022,2019-03-05
DL311,023,2019-03-05
DL316,022,2019-03-05
DL317,022,2019-03-05
DN020,560,2019-03-05
DN601,467,2019-03-05
DN604,387,2019-03-05
DN607,470,2019-03-05
DN608,466,2019-03-05
DR100,050,2019-03-05
DR103,020,2019-03-05
DR115,020,2019-03-05
EA002,522,2019-03-05
EA005,528,2019-03-05
EA010,528,2019-03-05
EA012,621,2019-03-05
EA021,528,2019-03-05
EA022,621,2019-03-05
EA023,511,2019-03-05
EA024,533,2019-03-05
EA025,657,2019-03-05
EA074,512,2019-03-05
EA075,521,2019-03-05
EA077,512,2019-03-05
EA169,536,2019-03-05
EA170,511,2019-03-05
EA173,549,2019-03-05
EA177,531,2019-03-05
EA178,536,2019-03-05
EA179,523,2019-03-05
EA181,511,2019-03-05
EA183,519,2019-03-05
EA186,532,2019-03-05
EA187,532,2019-03-05
EA188,522,2019-03-05
EA190,338,2019-03-05
EA195,515,2019-03-05
EA196,513,2019-03-05
EA197,515,2019-03-05
EC003,475,2019-03-05
EC004,471,2019-03-05
EC007,471,2019-03-05
EC008,663,2019-03-05
EC009,663,2019-03-05
EC010,561,2019-03-05
EC011,472,2019-03-05
EC012,475,2019-03-05
EC013,561,2019-03-05
EC014,471,2019-03-05
EL300,505,2019-03-05
EL304,505,2019-03-05
EL308,506,2019-03-05
EL310,506,2019-03-05
EL317,022,2019-03-05
GA001,534,2019-03-05
GA002,643,2019-03-05
GA139,683,2019-03-05
GA140,688,2019-03-05
GA141,633,2019-03-05
GA142,548,2019-03-05
GA143,534,2019-03-05
GA144,541,2019-03-05
GA154,633,2019-03-05
GA156,625,2019-03-05
GA158,641,2019-03-05
GA159,642,2019-03-05
GA167,625,2019-03-05
GA168,545,2019-03-05
GA169,637,2019-03-05
GA170,643,2019-03-05
GA171,541,2019-03-05
GA172,524,2019-03-05
BA004,924,2019-03-10
BA010,011,2019-03-10
BA013,822,2019-03-10
BA014,816,2019-03-10
BA019,812,2019-03-10
BA020,812,2019-03-10
BA022,811,2019-03-10
BA120,232,2019-03-10
BA125,225,2019-03-10
BA126,924,2019-03-10
BA127,342,2019-03-10
BA132,226,2019-03-10
BA133,342,2019-03-10
BA134,233,2019-03-10
BA137,231,2019-03-10
KC002,472,2019-03-14
KE840,502,2019-03-14
KE841,502,2019-03-14
KE842,503,2019-03-14
BA001,243,2019-03-15
KE844,503,2019-03-14
KE845,503,2019-03-14
KE846,503,2019-03-14
BA002,342,2019-03-15
KE847,502,2019-03-14
BA004,216,2019-03-15
BA005,815,2019-03-15
BA005,812,2019-03-15
BA006,811,2019-03-15
KE848,503,2019-03-14
KE849,502,2019-03-14
BA008,812,2019-03-15
LA001,828,2019-03-14
LA002,814,2019-03-14
LA003,801,2019-03-14
LA004,826,2019-03-14
LA004,652,2019-03-14
LA005,828,2019-03-14
BA009,822,2019-03-15
LA005,826,2019-03-14
LA006,652,2019-03-14
LA007,826,2019-03-14
BA010,811,2019-03-15
LA010,828,2019-03-14
LA011,823,2019-03-14
BA011,829,2019-03-15
LA012,828,2019-03-14
BA012,812,2019-03-15
BA013,822,2019-03-15
BA014,816,2019-03-15
LA050,652,2019-03-14
LA850,823,2019-03-14
BA015,829,2019-03-15
LA851,814,2019-03-14
BA016,816,2019-03-15
BA016,815,2019-03-15
BA016,812,2019-03-15
BA018,829,2019-03-15
BA018,812,2019-03-15
LB600,040,2019-03-14
BA019,812,2019-03-15
BA020,010,2019-03-15
BA021,924,2019-03-15
BA021,829,2019-03-15
LB601,040,2019-03-14
BA022,924,2019-03-15
BA022,829,2019-03-15
BA023,815,2019-03-15
BA023,811,2019-03-15
LB602,050,2019-03-14
BA024,816,2019-03-15
BA025,816,2019-03-15
LB603,040,2019-03-14
BA025,815,2019-03-15
BA026,372,2019-03-15
LB605,050,2019-03-14
BA027,374,2019-03-15
LC009,370,2019-03-14
BA028,372,2019-03-15
BA028,211,2019-03-15
BA029,021,2019-03-15
LC010,826,2019-03-14
LC011,674,2019-03-14
BA030,341,2019-03-15
LC012,777,2019-03-14
BA032,370,2019-03-15
BA033,371,2019-03-15
LC013,860,2019-03-14
BA034,160,2019-03-15
LC014,860,2019-03-14
BA035,370,2019-03-15
LC014,801,2019-03-14
LC015,652,2019-03-14
LC016,370,2019-03-14
BA036,311,2019-03-15
LC017,861,2019-03-14
LC018,674,2019-03-14
BA037,829,2019-03-15
BA037,170,2019-03-15
LC019,828,2019-03-14
LC020,860,2019-03-14
BA038,827,2019-03-15
LC021,674,2019-03-14
BA039,236,2019-03-15
LC022,370,2019-03-14
BA113,342,2019-03-15
LC026,860,2019-03-14
LC027,674,2019-03-14
BA115,225,2019-03-15
BA116,225,2019-03-15
BA117,342,2019-03-15
LC028,860,2019-03-14
LC029,860,2019-03-14
BA118,245,2019-03-15
BA118,182,2019-03-15
BA119,225,2019-03-15
LC073,801,2019-03-14
LC295,826,2019-03-14
BA120,216,2019-03-15
BA121,232,2019-03-15
LC296,828,2019-03-14
BA122,232,2019-03-15
LC298,814,2019-03-14
LC298,652,2019-03-14
LC299,652,2019-03-14
BA123,225,2019-03-15
BA124,226,2019-03-15
LC301,380,2019-03-14
BA125,924,2019-03-15
BA125,232,2019-03-15
BA126,226,2019-03-15
LC303,380,2019-03-14
LC304,801,2019-03-14
BA127,232,2019-03-15
BA127,226,2019-03-15
LC500,801,2019-03-14
BA128,242,2019-03-15
LC504,860,2019-03-14
BA129,233,2019-03-15
LC505,801,2019-03-14
LC506,860,2019-03-14
BA130,233,2019-03-15
BA131,236,2019-03-15
LC507,380,2019-03-14
BA132,242,2019-03-15
LC850,861,2019-03-14
BA133,232,2019-03-15
LC850,809,2019-03-14
LC851,865,2019-03-14
BA133,225,2019-03-15
BA134,231,2019-03-15
LC852,861,2019-03-14
BA135,232,2019-03-15
BA136,226,2019-03-15
BA137,233,2019-03-15
LE700,303,2019-03-14
BA139,924,2019-03-15
BA139,829,2019-03-15
BA139,815,2019-03-15
BA140,924,2019-03-15
LE701,303,2019-03-14
LE702,303,2019-03-14
LE703,303,2019-03-14
BA141,231,2019-03-15
LE704,303,2019-03-14
BA142,924,2019-03-15
LE705,303,2019-03-14
BA142,233,2019-03-15
BA277,870,2019-03-15
LE706,303,2019-03-14
BA287,822,2019-03-15
LE707,303,2019-03-14
BA299,243,2019-03-15
BA601,216,2019-03-15
LE708,303,2019-03-14
BA602,216,2019-03-15
LE709,303,2019-03-14
LE710,303,2019-03-14
BA603,245,2019-03-15
BA603,020,2019-03-15
LE848,303,2019-03-14
LE849,303,2019-03-14
LL030,024,2019-03-14
LL030,023,2019-03-14
LL031,304,2019-03-14
LL300,304,2019-03-14
BA604,245,2019-03-15
BA699,245,2019-03-15
BB300,011,2019-03-15
LL301,304,2019-03-14
LL303,304,2019-03-14
BB301,020,2019-03-15
BB301,010,2019-03-15
BB302,010,2019-03-15
LL304,304,2019-03-14
LL305,304,2019-03-14
BB303,010,2019-03-15
LL306,024,2019-03-14
LL306,023,2019-03-14
BB304,011,2019-03-15
LL307,304,2019-03-14
LL309,X31,2019-03-14
LL309,X30,2019-03-14
LL309,024,2019-03-14
LL698,022,2019-03-14
LN006,825,2019-03-14
BB308,011,2019-03-15
BB309,010,2019-03-15
BB310,010,2019-03-15
BB498,020,2019-03-15
LN007,865,2019-03-14
BB600,021,2019-03-15
LN403,814,2019-03-14
BB601,021,2019-03-15
LR801,023,2019-03-14
LR801,022,2019-03-14
LR803,023,2019-03-14
BB603,030,2019-03-15
LS002,799,2019-03-14
MA002,916,2019-03-14
BB604,030,2019-03-15
BB605,030,2019-03-15
MA003,917,2019-03-14
MA004,916,2019-03-14
BB607,030,2019-03-15
BB608,030,2019-03-15
MA005,821,2019-03-14
BB611,020,2019-03-15
BB612,020,2019-03-15
MA006,821,2019-03-14
BB613,020,2019-03-15
MA007,924,2019-03-14
BB614,020,2019-03-15
MA008,917,2019-03-14
BB615,020,2019-03-15
MA010,821,2019-03-14
BB617,030,2019-03-15
MA011,917,2019-03-14
BB620,030,2019-03-15
MA013,924,2019-03-14
BC001,205,2019-03-15
BC002,182,2019-03-15
MA299,924,2019-03-14
BC004,168,2019-03-15
BC005,168,2019-03-15
MA855,918,2019-03-14
BC006,870,2019-03-15
MA949,911,2019-03-14
MB300,040,2019-03-14
MB301,040,2019-03-14
BC007,171,2019-03-15
MB603,040,2019-03-14
MB605,040,2019-03-14
BC009,171,2019-03-15
MC076,901,2019-03-14
MC077,901,2019-03-14
MC078,901,2019-03-14
BC010,175,2019-03-15
MC079,972,2019-03-14
BC012,207,2019-03-15
MC080,901,2019-03-14
MC300,901,2019-03-14
BC013,166,2019-03-15
MC301,972,2019-03-14
BC014,870,2019-03-15
BC015,876,2019-03-15
BC015,170,2019-03-15
BC016,876,2019-03-15
MC302,901,2019-03-14
BC017,160,2019-03-15
MC303,901,2019-03-14
MC304,901,2019-03-14
BC018,166,2019-03-15
MC305,901,2019-03-14
MC305,040,2019-03-14
MC307,972,2019-03-14
BC019,169,2019-03-15
MC491,901,2019-03-14
BC020,870,2019-03-15
BC021,160,2019-03-15
ML301,307,2019-03-14
ML302,902,2019-03-14
ML305,902,2019-03-14
BC022,374,2019-03-15
ML306,902,2019-03-14
ML306,022,2019-03-14
BC023,374,2019-03-15
ML307,023,2019-03-14
ML307,022,2019-03-14
ML308,307,2019-03-14
BC025,168,2019-03-15
ML309,307,2019-03-14
ML312,307,2019-03-14
BC025,160,2019-03-15
BC026,160,2019-03-15
ML313,307,2019-03-14
ML314,902,2019-03-14
ML499,902,2019-03-14
MN400,911,2019-03-14
BC027,876,2019-03-15
MN401,913,2019-03-14
BC027,168,2019-03-15
BC028,373,2019-03-15
BC029,371,2019-03-15
BC029,370,2019-03-15
BC031,374,2019-03-15
MN402,965,2019-03-14
BC031,372,2019-03-15
BC033,876,2019-03-15
BC033,870,2019-03-15
BC034,207,2019-03-15
MN403,911,2019-03-14
BC186,207,2019-03-15
BC186,170,2019-03-15
BC187,205,2019-03-15
BC187,183,2019-03-15
MN404,915,2019-03-14
BC188,205,2019-03-15
BC188,183,2019-03-15
BC189,175,2019-03-15
MN405,912,2019-03-14
BC190,374,2019-03-15
MN600,365,2019-03-14
BC278,207,2019-03-15
BC278,183,2019-03-15
BC278,182,2019-03-15
BC279,207,2019-03-15
MN603,150,2019-03-14
BC279,182,2019-03-15
BC280,207,2019-03-15
BC280,182,2019-03-15
BC281,370,2019-03-15
MN604,967,2019-03-14
BC282,876,2019-03-15
MN605,967,2019-03-14
MN606,965,2019-03-14
BC283,175,2019-03-15
BC284,169,2019-03-15
MN607,989,2019-03-14
MN607,967,2019-03-14
BC299,876,2019-03-15
MN608,965,2019-03-14
BC300,876,2019-03-15
MN609,464,2019-03-14
BC300,170,2019-03-15
BC301,182,2019-03-15
BC302,205,2019-03-15
BC303,876,2019-03-15
MN610,967,2019-03-14
BC303,170,2019-03-15
BC304,205,2019-03-15
MN611,150,2019-03-14
BC305,205,2019-03-15
MR106,021,2019-03-14
BC306,205,2019-03-15
MR800,023,2019-03-14
MR801,023,2019-03-14
MS006,996,2019-03-14
BC307,182,2019-03-15
MS007,997,2019-03-14
MT011,979,2019-03-14
MT012,979,2019-03-14
MT013,979,2019-03-14
BC308,207,2019-03-15
BC309,205,2019-03-15
HA012,627,2019-03-16
HA013,627,2019-03-16
HA014,654,2019-03-16
HA015,628,2019-03-16
HA016,655,2019-03-16
HA017,712,2019-03-16
HA019,630,2019-03-16
HA020,653,2019-03-16
HA021,659,2019-03-16
HA022,653,2019-03-16
HA023,646,2019-03-16
HA024,619,2019-03-16
HA028,650,2019-03-16
HA029,680,2019-03-16
HA190,617,2019-03-16
HA191,617,2019-03-16
HA192,680,2019-03-16
HA193,619,2019-03-16
HA194,615,2019-03-16
HA195,659,2019-03-16
HA197,690,2019-03-16
HA198,690,2019-03-16
HA199,655,2019-03-16
HA260,679,2019-03-16
HA260,608,2019-03-16
HA261,609,2019-03-16
HA264,619,2019-03-16
HA287,655,2019-03-16
HA288,685,2019-03-16
HA290,619,2019-03-16
HA292,684,2019-03-16
HA293,646,2019-03-16
HA296,617,2019-03-16
HA602,684,2019-03-16
HA603,684,2019-03-16
HA613,650,2019-03-16
HB300,060,2019-03-16
HB302,060,2019-03-16
HB601,021,2019-03-16
HB602,040,2019-03-16
HB603,040,2019-03-16
HB604,040,2019-03-16
HB606,021,2019-03-16
HC300,180,2019-03-16
HC302,180,2019-03-16
HC303,180,2019-03-16
HC850,209,2019-03-16
HE703,550,2019-03-16
HE704,550,2019-03-16
HE706,550,2019-03-16
HE707,203,2019-03-16
HE710,203,2019-03-16
HE713,603,2019-03-16
HE715,603,2019-03-16
HE716,603,2019-03-16
HE717,603,2019-03-16
HE718,200,2019-03-16
HE720,603,2019-03-16
HI001,623,2019-03-16
HI002,623,2019-03-16
HI003,646,2019-03-16
HI005,654,2019-03-16
HI007,658,2019-03-16
HI008,658,2019-03-16
HI009,622,2019-03-16
HI010,612,2019-03-16
HI015,628,2019-03-16
HI851,265,2019-03-16
HI854,673,2019-03-16
HI855,673,2019-03-16
HI857,670,2019-03-16
HI858,670,2019-03-16
HL117,700,2019-03-16
HL300,607,2019-03-16
HL301,700,2019-03-16
HL302,700,2019-03-16
HL304,607,2019-03-16
HL305,023,2019-03-16
HL306,607,2019-03-16
HL308,700,2019-03-16
HL309,607,2019-03-16
HL310,700,2019-03-16
HL312,607,2019-03-16
HL314,607,2019-03-16
HL315,023,2019-03-16
HL317,607,2019-03-16
HL318,607,2019-03-16
HL319,700,2019-03-16
HL320,700,2019-03-16
HL321,700,2019-03-16
HL325,607,2019-03-16
HL326,022,2019-03-16
HL327,700,2019-03-16
HL328,607,2019-03-16
HN403,644,2019-03-16
HN612,265,2019-03-16
HN616,671,2019-03-16
HR030,602,2019-03-16
HR035,502,2019-03-16
HR040,502,2019-03-16
HR041,502,2019-03-16
HR042,602,2019-03-16
HR044,502,2019-03-16
HR045,602,2019-03-16
HR114,040,2019-03-16
HR116,040,2019-03-16
HR119,060,2019-03-16
HR412,684,2019-03-16
HR416,650,2019-03-16
HR804,023,2019-03-16
JA013,721,2019-03-16
JA014,711,2019-03-16
JA020,828,2019-03-16
JA028,718,2019-03-16
JA029,828,2019-03-16
